id,created_at,title,date_started,date_finished,updated_at,trello_id,cover_attachment
189,2021-06-16 06:01:11.517964+00,The Ocean at the End of the Lane,2021-06-05 15:51:58.026+00,2021-06-16 02:57:44.001+00,2021-08-14 06:00:51.617777+00,60a167627e220a83b317b0f6,"{""id"": ""60bb8116b15ac97d550841ba"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/60a167627e220a83b317b0f6/attachments/60bb8116b15ac97d550841ba/download/51hHoC1-kXL._SL500_.jpg"", ""date"": ""2021-06-05T13:50:14.165Z"", ""name"": ""51hHoC1-kXL._SL500_.jpg"", ""bytes"": 45629, ""fileName"": ""51hHoC1-kXL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#e2e2e1""}"
20,2018-12-16 22:37:21.620914+00,Democracy: Stories from the Long Road to Freedom,2017-08-27 14:40:30.192+00,2017-09-16 00:42:25.407+00,2021-08-14 06:00:48.937411+00,591761218995a1303970d28a,"{""id"": ""5eaed1966a6f266b1e9a7eb6"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/591761218995a1303970d28a/attachments/5eaed1966a6f266b1e9a7eb6/download/democracy.jpg"", ""date"": ""2020-05-03T14:13:42.962Z"", ""name"": ""democracy.jpg"", ""bytes"": 23786, ""fileName"": ""democracy.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#e5e5e2""}"
194,2021-08-06 06:01:39.796926+00,The Poisonwood Bible,2021-07-05 17:28:54.052+00,2021-08-06 04:49:49.16+00,2021-08-14 06:00:51.863595+00,60a167668e7a2d1a516de902,"{""id"": ""60e28daadc1c24317eb1fd22"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/60a167668e7a2d1a516de902/attachments/60e28daadc1c24317eb1fd22/download/41rSM21C23L._SL500_.jpg"", ""date"": ""2021-07-05T04:42:18.769Z"", ""name"": ""41rSM21C23L._SL500_.jpg"", ""bytes"": 28796, ""fileName"": ""41rSM21C23L._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#603b19""}"
145,2020-01-20 16:00:37.435522+00,An Elegant Puzzle: Systems of Engineering Management,2020-01-12 15:21:47.164+00,2020-01-20 15:35:19.749+00,2021-08-14 06:00:47.67918+00,5dfe3c9e56df7c2e7f1eb9bb,"{""id"": ""5e1b38789b838915f155be37"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5dfe3c9e56df7c2e7f1eb9bb/attachments/5e1b38789b838915f155be37/download/71SebuRlAXL.jpg"", ""date"": ""2020-01-12T15:17:12.725Z"", ""name"": ""71SebuRlAXL.jpg"", ""bytes"": 207872, ""fileName"": ""71SebuRlAXL.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#ececec""}"
193,2021-07-30 06:01:24.845515+00,Creative Construction: The DNA of Sustained Innovation,2021-07-17 15:47:13.442+00,2021-07-30 00:32:36.545+00,2021-08-14 06:00:48.569995+00,5c3a08a7503ac0381d4a97a6,"{""id"": ""60f2e2e559396f45e36e31be"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5c3a08a7503ac0381d4a97a6/attachments/60f2e2e559396f45e36e31be/download/cover.jpg"", ""date"": ""2021-07-17T14:02:13.915Z"", ""name"": ""cover.jpg"", ""bytes"": 79799, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#faf9e3""}"
185,2021-05-16 06:00:48.384467+00,The Things We Cannot Say,2021-05-02 16:24:32.51+00,2021-05-16 04:12:50.879+00,2021-08-14 06:00:53.042427+00,60451800c49d095e32607352,"{""id"": ""60451844f5edf20832e67a69"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/60451800c49d095e32607352/attachments/60451844f5edf20832e67a69/download/519AppibfzL._SL500_.jpg"", ""date"": ""2021-03-07T18:15:32.075Z"", ""name"": ""519AppibfzL._SL500_.jpg"", ""bytes"": 50283, ""fileName"": ""519AppibfzL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#513d3b""}"
131,2019-07-14 06:01:25.219239+00,The Voyage Out,2019-06-25 04:02:10.913+00,2019-07-13 14:21:16.243+00,2021-08-14 06:00:53.615924+00,564d07a97721d8698ff01119,"{""id"": ""5e0251d0b349da015ea94558"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01119/attachments/5e0251d0b349da015ea94558/download/9781593082291_p0_v1_s550x406.jpg"", ""date"": ""2019-12-24T17:58:40.872Z"", ""name"": ""9781593082291_p0_v1_s550x406.jpg"", ""bytes"": 24711, ""fileName"": ""9781593082291_p0_v1_s550x406.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#5a91be""}"
154,2020-07-16 06:00:56.831557+00,How to Be an Antiracist,2020-07-03 03:59:34.161+00,2020-07-15 23:49:59.414+00,2021-08-14 06:00:50.487051+00,5efe80aaeb92f857da95164f,"{""id"": ""5efe82155d91292d7baf9196"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5efe80aaeb92f857da95164f/attachments/5efe82155d91292d7baf9196/download/cover.jpg"", ""date"": ""2020-07-03T00:55:49.761Z"", ""name"": ""cover.jpg"", ""bytes"": 108801, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#d4d4d4""}"
144,2020-01-11 21:30:24.258613+00,A Portrait of the Artist as a Young Man and Dubliners,2019-12-21 05:20:48.575+00,2020-01-11 15:02:12.703+00,2021-08-14 06:00:51.90099+00,564d07a87721d8698ff01103,"{""id"": ""5dfce2a0082dda633738b304"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff01103/attachments/5dfce2a0082dda633738b304/download/9781593080310_p0_v4_s550x406.jpg"", ""date"": ""2019-12-20T15:02:56.392Z"", ""name"": ""9781593080310_p0_v4_s550x406.jpg"", ""bytes"": 20550, ""fileName"": ""9781593080310_p0_v4_s550x406.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#824d2c""}"
143,2019-12-20 06:01:37.031958+00,Range: Why Generalists Triumph in a Specialized World,2019-12-07 15:05:00.014+00,2019-12-20 04:31:05.459+00,2021-08-14 06:00:52.225836+00,5d215df35ea5258c2c56d10a,"{""id"": ""5de13bb28a6b4b70a790cfbb"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5d215df35ea5258c2c56d10a/attachments/5de13bb28a6b4b70a790cfbb/download/41-nFxo5yTL.jpg"", ""date"": ""2019-11-29T15:39:30.684Z"", ""name"": ""41-nFxo5yTL.jpg"", ""bytes"": 22732, ""fileName"": ""41-nFxo5yTL.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#8ee0c9""}"
182,2021-05-02 06:01:12.147353+00,Small Great Things,2021-04-03 04:25:37.175+00,2021-05-01 17:13:08.524+00,2021-08-14 06:00:52.718558+00,600db2195196173034078404,"{""id"": ""600db225c507776f6eeedf3a"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/600db2195196173034078404/attachments/600db225c507776f6eeedf3a/download/41zTG3Kr1gL._SL500_.jpg"", ""date"": ""2021-01-24T17:45:09.576Z"", ""name"": ""41zTG3Kr1gL._SL500_.jpg"", ""bytes"": 31276, ""fileName"": ""41zTG3Kr1gL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f4f6f4""}"
141,2019-11-27 06:00:22.252323+00,12 Rules for Life,2019-11-10 17:46:45.178+00,2019-11-27 04:25:25.563+00,2021-08-14 06:00:47.439751+00,5c27d743f1c75d5456840cf0,"{""id"": ""5dc4ea5e699da71e277b1cf4"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5c27d743f1c75d5456840cf0/attachments/5dc4ea5e699da71e277b1cf4/download/41xrGjLlM0L._SX329_BO1%2C204%2C203%2C200_.jpg"", ""date"": ""2019-11-08T04:09:02.189Z"", ""name"": ""41xrGjLlM0L._SX329_BO1,204,203,200_.jpg"", ""bytes"": 21437, ""fileName"": ""41xrGjLlM0L._SX329_BO1%2C204%2C203%2C200_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#f8f8f7""}"
195,2021-08-07 06:01:50.707135+00,Atomic Design,2021-07-31 22:20:35.461+00,2021-08-07 03:08:48.366+00,2021-08-14 06:00:47.832455+00,60c53793a69f4451a40618ac,"{""id"": ""60c537f7b4676f5cc698f791"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/60c53793a69f4451a40618ac/attachments/60c537f7b4676f5cc698f791/download/book-cover.png"", ""date"": ""2021-06-12T22:40:55.468Z"", ""name"": ""book-cover.png"", ""bytes"": 187422, ""fileName"": ""book-cover.png"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/png"", ""edgeColor"": ""#140404""}"
186,2021-05-29 06:01:29.419582+00,Bet on Talent,2021-05-17 03:32:57.425+00,2021-05-28 16:05:14.942+00,2021-08-14 06:00:48.051534+00,5f791fd239378338609eaedc,"{""id"": ""60a188b56e6f7e4a32e3f7ec"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5f791fd239378338609eaedc/attachments/60a188b56e6f7e4a32e3f7ec/download/cover.jpg"", ""date"": ""2021-05-16T21:03:49.720Z"", ""name"": ""cover.jpg"", ""bytes"": 84168, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#db352a""}"
190,2021-07-02 06:01:06.197983+00,Stardust,2021-06-19 02:38:10.7+00,2021-07-02 03:58:01.477+00,2021-08-14 06:00:52.840984+00,60c968773e7918042d5ebc08,"{""id"": ""60cd587e8bc3a0457f116570"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/60c968773e7918042d5ebc08/attachments/60cd587e8bc3a0457f116570/download/51Qn6RWT3aL._SL500_.jpg"", ""date"": ""2021-06-19T02:37:50.723Z"", ""name"": ""51Qn6RWT3aL._SL500_.jpg"", ""bytes"": 37626, ""fileName"": ""51Qn6RWT3aL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#dddddd""}"
198,2021-09-27 13:40:26.198986+00,The Guernsey Literary and Potato Peel Pie Society,2021-09-12 02:04:48.683+00,2021-09-27 04:00:30.974+00,2021-09-27 13:40:26.19901+00,61385fff0f3ab32a6fe35542,"{""id"": ""613d3085e5a4f48fb5650e2a"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/61385fff0f3ab32a6fe35542/attachments/613d3085e5a4f48fb5650e2a/download/513nP41fTwL._SL500_.jpg"", ""date"": ""2021-09-11T22:41:09.049Z"", ""name"": ""513nP41fTwL._SL500_.jpg"", ""bytes"": 60853, ""fileName"": ""513nP41fTwL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#7e8384""}"
199,2021-10-01 06:02:27.208516+00,Reflections on the Psalms,2021-09-19 16:01:09.298+00,2021-09-30 14:03:35.631+00,2021-10-01 06:02:27.208542+00,5febcf58e905c24f8d3e5a69,"{""id"": ""611867e0f5885732431777d6"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5febcf58e905c24f8d3e5a69/attachments/611867e0f5885732431777d6/download/cover.jpg"", ""date"": ""2021-08-15T01:03:28.258Z"", ""name"": ""cover.jpg"", ""bytes"": 186117, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#dce0c5""}"
136,2019-09-05 06:00:56.024833+00,A Grief Observed,2019-09-04 01:26:52.061+00,2019-09-05 02:40:51.474+00,2021-08-14 06:00:49.951144+00,59716adeb682b68e9bf85ede,"{""id"": ""5e024b8c7178745da3732d1a"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59716adeb682b68e9bf85ede/attachments/5e024b8c7178745da3732d1a/download/x300.jpg"", ""date"": ""2019-12-24T17:31:56.703Z"", ""name"": ""x300.jpg"", ""bytes"": 31435, ""fileName"": ""x300.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#057bac""}"
148,2020-03-20 06:01:00.567545+00,High Output Management,2020-03-08 14:18:19.841+00,2020-03-19 23:01:24.143+00,2021-08-14 06:00:50.281463+00,5ca0f86b03b0d664050eeeac,"{""id"": ""5e64fd376e85328a068f7771"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5ca0f86b03b0d664050eeeac/attachments/5e64fd376e85328a068f7771/download/cover.jpg"", ""date"": ""2020-03-08T14:12:07.953Z"", ""name"": ""cover.jpg"", ""bytes"": 101112, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#e0a56a""}"
202,2021-10-28 06:04:58.347099+00,Managing Humans: Biting and Humorous Tales of a Software Engineering Manager,2021-10-02 13:49:56.82+00,2021-10-27 13:46:01.738+00,2021-10-28 06:04:58.34712+00,614a60580299ad50e751686b,"{""id"": ""61586307768d2a10e099a5fe"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/614a60580299ad50e751686b/attachments/61586307768d2a10e099a5fe/download/image.jpeg"", ""date"": ""2021-10-02T13:47:51.964Z"", ""name"": ""image.jpeg"", ""bytes"": 63268, ""fileName"": ""image.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f2d62f""}"
203,2021-12-06 06:01:15.518834+00,Dune,2021-10-23 02:56:28.391+00,2021-12-05 18:51:47.879+00,2021-12-06 06:01:15.518858+00,6173738aa593292dc8a1c294,"{""id"": ""61737482055e5d4674c30080"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/6173738aa593292dc8a1c294/attachments/61737482055e5d4674c30080/download/image.jpeg"", ""date"": ""2021-10-23T02:33:38.470Z"", ""name"": ""image.jpeg"", ""bytes"": 53409, ""fileName"": ""image.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#74a19f""}"
139,2019-10-12 05:29:55.700489+00,The Abolition of Man,2019-10-09 03:06:57.549+00,2019-10-12 05:24:06.652+00,2021-08-14 06:00:47.523555+00,59716af48e3967e4759f64cf,"{""id"": ""5e024e44787be00f57d345fd"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59716af48e3967e4759f64cf/attachments/5e024e44787be00f57d345fd/download/x300.jpg"", ""date"": ""2019-12-24T17:43:32.522Z"", ""name"": ""x300.jpg"", ""bytes"": 30776, ""fileName"": ""x300.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#a31b5b""}"
147,2020-03-08 06:00:38.891126+00,The Portrait of a Lady,2020-02-05 20:38:41.775+00,2020-03-07 19:12:30.103+00,2021-08-14 06:00:51.939419+00,5e3a4ee4ca5a6f0ec34445c9,"{""id"": ""5e3b27adb7ddff5be0d0be7b"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5e3a4ee4ca5a6f0ec34445c9/attachments/5e3b27adb7ddff5be0d0be7b/download/image.jpeg"", ""date"": ""2020-02-05T20:38:05.839Z"", ""name"": ""image.jpeg"", ""bytes"": 44196, ""fileName"": ""image.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#161b15""}"
183,2021-05-03 06:01:27.33633+00,"Working Backwards: Insights, Stories, and Secrets from Inside Amazon",2021-04-11 16:14:51.672+00,2021-05-02 15:04:56.951+00,2021-08-14 06:00:54.019541+00,6023f694b732a9784279e542,"{""id"": ""60731d735665575a41b087ea"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/6023f694b732a9784279e542/attachments/60731d735665575a41b087ea/download/cover.jpg"", ""date"": ""2021-04-11T16:01:55.552Z"", ""name"": ""cover.jpg"", ""bytes"": 89707, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#153258""}"
200,2021-10-18 06:01:27.561096+00,How to Break Web Software: Functional and Security Testing of Web Applications and Web Services,2021-10-06 15:07:08.634+00,2021-10-17 14:46:44.434+00,2021-10-18 06:01:27.561124+00,615db96d3fd8644d455986d2,"{""id"": ""615db9ef054b1e3182751713"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/615db96d3fd8644d455986d2/attachments/615db9ef054b1e3182751713/download/image.jpeg"", ""date"": ""2021-10-06T14:59:59.242Z"", ""name"": ""image.jpeg"", ""bytes"": 56247, ""fileName"": ""image.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#e3e4e3""}"
176,2021-02-05 19:03:29.485458+00,Ask Your Developer: How to Harness the Power of Software Developers and Win in the 21st Century,2021-01-23 14:53:37.386+00,2021-02-05 19:01:34.659+00,2021-08-14 06:00:47.790569+00,600316269f08d75acb941ae9,"{""id"": ""600b09385b76ae65e749f34f"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/600316269f08d75acb941ae9/attachments/600b09385b76ae65e749f34f/download/cover.jpg"", ""date"": ""2021-01-22T17:19:52.094Z"", ""name"": ""cover.jpg"", ""bytes"": 167499, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#e24a53""}"
204,2021-12-11 06:23:07.514545+00,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",2021-10-30 13:53:38.052+00,2021-12-11 06:06:25.244+00,2021-12-11 06:23:07.514575+00,5fd3017de9e06985e0f65b18,"{""id"": ""617cd25b03c49149170eaa13"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5fd3017de9e06985e0f65b18/attachments/617cd25b03c49149170eaa13/download/cover.jpg"", ""date"": ""2021-10-30T05:04:27.609Z"", ""name"": ""cover.jpg"", ""bytes"": 102891, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#151515""}"
165,2020-11-16 06:01:19.332184+00,"Called to Create: A Biblical Invitation to Create, Innovate, and Risk",2020-11-04 03:45:32.209+00,2020-11-15 15:06:35.631+00,2021-08-14 06:00:48.256787+00,5fa18ad1076c1a0bfcba704c,"{""id"": ""5fa1ce6e79429715bd272a4d"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5fa18ad1076c1a0bfcba704c/attachments/5fa1ce6e79429715bd272a4d/download/cover.jpg"", ""date"": ""2020-11-03T21:41:02.902Z"", ""name"": ""cover.jpg"", ""bytes"": 169264, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#41baba""}"
16,2018-12-16 22:37:04.369068+00,Creative Selection,2018-10-09 03:44:19.764+00,2018-10-20 04:28:26.533+00,2021-08-14 06:00:48.614898+00,5b9e94a4c81dc60c3f33c43f,"{""id"": ""5ea59f3c4d6ee53d21ffe355"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5b9e94a4c81dc60c3f33c43f/attachments/5ea59f3c4d6ee53d21ffe355/download/creative-selection.jpg"", ""date"": ""2020-04-26T14:48:28.566Z"", ""name"": ""creative-selection.jpg"", ""bytes"": 292084, ""fileName"": ""creative-selection.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#123b62""}"
18,2018-12-16 22:37:09.325788+00,Crime and Punishment,2018-03-22 03:19:05.68+00,2018-04-15 07:15:36.674+00,2021-08-14 06:00:48.695797+00,564d07a87721d8698ff010e1,"{""id"": ""5ea5a29a8de1ee63b28bcb9e"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e1/attachments/5ea5a29a8de1ee63b28bcb9e/download/crime-and-punishment.jpg"", ""date"": ""2020-04-26T15:02:50.432Z"", ""name"": ""crime-and-punishment.jpg"", ""bytes"": 43508, ""fileName"": ""crime-and-punishment.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#7c5532""}"
31,2018-12-16 22:38:23.139717+00,Frankenstein,2018-10-20 14:49:24.539+00,2018-11-01 03:36:32.566+00,2021-08-14 06:00:49.60392+00,5a2d50b50f3ef027f3d70d79,"{""id"": ""5ea59efef61cb829e46097c6"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a2d50b50f3ef027f3d70d79/attachments/5ea59efef61cb829e46097c6/download/frankenstein.jpg"", ""date"": ""2020-04-26T14:47:26.331Z"", ""name"": ""frankenstein.jpg"", ""bytes"": 41697, ""fileName"": ""frankenstein.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#a04f2a""}"
146,2020-02-03 06:01:20.110839+00,God’s Smuggler,2020-01-22 03:30:24.9+00,2020-02-02 13:54:50.032+00,2021-08-14 06:00:49.760648+00,59f602e8943306b0d527ddf0,"{""id"": ""5e27c28b9fa4ef2802679c93"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59f602e8943306b0d527ddf0/attachments/5e27c28b9fa4ef2802679c93/download/cover.jpg"", ""date"": ""2020-01-22T03:33:31.767Z"", ""name"": ""cover.jpg"", ""bytes"": 131561, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#707c62""}"
38,2018-12-16 22:39:15.357175+00,The Hiding Place,2018-04-17 07:15:33.532+00,2018-04-26 17:08:24.56+00,2021-08-14 06:00:50.238514+00,5929d8f8dcecef5c3f5d3478,"{""id"": ""5ea5a2784bcbc4453c54b8e6"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5929d8f8dcecef5c3f5d3478/attachments/5ea5a2784bcbc4453c54b8e6/download/hiding-place.jpg"", ""date"": ""2020-04-26T15:02:16.583Z"", ""name"": ""hiding-place.jpg"", ""bytes"": 38903, ""fileName"": ""hiding-place.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#b22f2b""}"
187,2021-06-03 06:00:58.928854+00,Dear Edward,2021-05-17 02:58:41.483+00,2021-06-03 04:02:01.929+00,2021-08-14 06:00:48.898187+00,604518047b4128424e93c332,"{""id"": ""60451839f629941844d4ff08"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/604518047b4128424e93c332/attachments/60451839f629941844d4ff08/download/51KUKWlPUVL._SL500_.jpg"", ""date"": ""2021-03-07T18:15:21.446Z"", ""name"": ""51KUKWlPUVL._SL500_.jpg"", ""bytes"": 47887, ""fileName"": ""51KUKWlPUVL._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#045c96""}"
39,2018-12-16 22:39:17.890728+00,Hit Refresh,2018-09-05 03:52:28.804+00,2018-09-14 00:09:13.717+00,2021-08-14 06:00:50.324285+00,59cf98046d24c496c7a722a1,"{""id"": ""5ea5a08dff4c237babed8265"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59cf98046d24c496c7a722a1/attachments/5ea5a08dff4c237babed8265/download/hit-refresh.jpg"", ""date"": ""2020-04-26T14:54:05.108Z"", ""name"": ""hit-refresh.jpg"", ""bytes"": 32936, ""fileName"": ""hit-refresh.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#8a8a8b""}"
43,2018-12-16 22:39:32.702029+00,The Hunchback of Notre Dame,2018-01-17 04:07:29.935+00,2018-02-11 23:50:33.48+00,2021-08-14 06:00:50.562298+00,564d07a97721d8698ff01117,"{""id"": ""5ea5a355d7ea863a3533476e"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01117/attachments/5ea5a355d7ea863a3533476e/download/hunchback.jpg"", ""date"": ""2020-04-26T15:05:57.486Z"", ""name"": ""hunchback.jpg"", ""bytes"": 39789, ""fileName"": ""hunchback.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#343a56""}"
25,2018-12-16 22:37:52.106066+00,The Enchanted Castle and Five Children and It,2018-05-12 22:08:28.213+00,2018-05-28 01:10:59.299+00,2021-08-14 06:00:49.205423+00,564d07a87721d8698ff010f0,"{""id"": ""5ea5a20f1c7e1c4da58cc767"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010f0/attachments/5ea5a20f1c7e1c4da58cc767/download/enchanted-castle.jpg"", ""date"": ""2020-04-26T15:00:31.952Z"", ""name"": ""enchanted-castle.jpg"", ""bytes"": 67350, ""fileName"": ""enchanted-castle.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#276a76""}"
27,2018-12-16 22:38:02.681722+00,"Endurance: A Year in Space, A Lifetime of Discovery",2017-12-29 22:15:57.044+00,2018-01-15 18:34:27.589+00,2021-08-14 06:00:49.3302+00,5a190bb451b791c74cfde86e,"{""id"": ""5ea5a37468f53b0aadccd0dd"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a190bb451b791c74cfde86e/attachments/5ea5a37468f53b0aadccd0dd/download/endurance.jpg"", ""date"": ""2020-04-26T15:06:28.043Z"", ""name"": ""endurance.jpg"", ""bytes"": 864725, ""fileName"": ""endurance.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#3b576e""}"
