Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived
56dae1cb90bf1b54145d5c52,Encounters with Jesus,https://trello.com/c/zDPGQ2U0/234-encounters-with-jesus,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/56dae1cb90bf1b54145d5c52/attachments/5eaed25ba58bc01366daeb11/download/encounters_with_jesus.jpg,0,0,0,0,2020-05-03T14:17:00.421Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5a99cdf0ad00c7d354126baa,The End of Average,https://trello.com/c/zSuHI7Ro/368-the-end-of-average,,"Non-fiction (blue), Science (lime)",,,1,https://trello.com/1/cards/5a99cdf0ad00c7d354126baa/attachments/5e02520729970a80a4f47971/download/51U8LyNo4ML._SX329_BO1%2C204%2C203%2C200_.jpg,0,0,0,0,2020-01-20T15:56:43.012Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff011b4,The End of Reason,https://trello.com/c/VsrJfo8s/211-the-end-of-reason,,"Christian (yellow), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:24:00.944Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff01162,Ender's Game,https://trello.com/c/8dUQ97oO/128-enders-game,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:24:04.961Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5a190bb451b791c74cfde86e,"Endurance: A Year in Space, A Lifetime of Discovery",https://trello.com/c/mb2WuZlM/357-endurance-a-year-in-space-a-lifetime-of-discovery,,"Biography (purple), Non-fiction (blue), Science (lime)",,,1,https://trello.com/1/cards/5a190bb451b791c74cfde86e/attachments/5ea5a37468f53b0aadccd0dd/download/endurance.jpg,0,0,0,0,2020-04-26T15:06:29.793Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff0118b,Essays and Poems by Ralph Waldo Emerson,https://trello.com/c/gOYfkqsm/170-essays-and-poems-by-ralph-waldo-emerson,,"Non-fiction (blue), Play (red)",,2015-06-14T04:00:00.000Z,0,,0,0,0,0,2020-05-20T04:24:10.326Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a87721d8698ff010f1,Ethan Frome and Selected Stories,https://trello.com/c/sbr4Edsg/18-ethan-frome-and-selected-stories,,Fiction (green),,,1,https://trello.com/1/cards/564d07a87721d8698ff010f1/attachments/5eaed16ec114de8348945f90/download/ethan-frome.jpg,0,0,0,0,2020-05-03T14:13:03.192Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff011b1,Every Good Endeavor,https://trello.com/c/c9eGiSv9/207-every-good-endeavor,,"Christian (yellow), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:24:15.165Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
56c23033a1e7a33903ce52f5,Fantastic Beasts & Where to Find Them,https://trello.com/c/HXlXJHoS/231-fantastic-beasts-where-to-find-them,,Fiction (green),,,1,https://trello.com/1/cards/56c23033a1e7a33903ce52f5/attachments/5eb81011053208492bdc9d1d/download/fantastic-beasts.jpg,0,0,0,0,2020-05-10T14:30:42.359Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff01114,Far from the Madding Crowd,https://trello.com/c/lM5XHBwh/52-far-from-the-madding-crowd,,Fiction (green),,,1,https://trello.com/1/cards/564d07a97721d8698ff01114/attachments/5ea5a05fef0846854a6827f7/download/far-from-the-madding-crowd.jpg,0,0,0,0,2020-04-26T14:53:20.211Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
58e0004415d417986f7fd623,The Fellowship of the Ring,https://trello.com/c/VtyJcod1/316-the-fellowship-of-the-ring,,"Audiobook (black), Fiction (green)",,,1,https://trello.com/1/cards/58e0004415d417986f7fd623/attachments/5fa62018753c0f03171bb193/download/61uFYcoYRRL._SL500_.jpg,0,0,0,0,2020-11-28T05:23:45.904Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5cd0fdd2e81ca87dcdf97dd0,The First 90 Days,https://trello.com/c/vqyIS4iS/416-the-first-90-days,,"Business (black), Non-fiction (blue)",,,1,https://trello.com/1/cards/5cd0fdd2e81ca87dcdf97dd0/attachments/5e0252d108936880fa34d70d/download/71lVV7lbZSL.jpg,0,0,0,0,2019-12-24T18:02:58.687Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff01195,The Five Love Languages,https://trello.com/c/0fWhnUMc/179-the-five-love-languages,,"Christian (yellow), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:24:22.810Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5f1e1a459f28c27c39fa494d,The Four Loves,https://trello.com/c/DgvYXfQ0/459-the-four-loves,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/5f1e1a459f28c27c39fa494d/attachments/5febce547f5d697f8f62ed96/download/cover.jpg,0,0,0,0,2021-01-09T17:40:34.779Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff01196,The Five People You Meet in Heaven,https://trello.com/c/qTQ2PqKq/180-the-five-people-you-meet-in-heaven,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:24:27.708Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5a2d50b50f3ef027f3d70d79,Frankenstein,https://trello.com/c/R6AqUW1o/360-frankenstein,,"Fiction (green), Science (lime)",,,1,https://trello.com/1/cards/5a2d50b50f3ef027f3d70d79/attachments/5ea59efef61cb829e46097c6/download/frankenstein.jpg,0,0,0,0,2021-05-31T04:43:22.699Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff01172,Freakonomics,https://trello.com/c/jHlhLbM9/140-freakonomics,,Non-fiction (blue),,,0,,0,0,0,0,2020-05-20T04:24:32.581Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5ac948e5eab0a679053e9ec3,From Eden to New Jerusalem: An Introduction to Biblical Theology,https://trello.com/c/Lvb0a7hD/374-from-eden-to-new-jerusalem-an-introduction-to-biblical-theology,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/5ac948e5eab0a679053e9ec3/attachments/5fcdb6876683fb208f80ec2b/download/cover.jpg,0,0,0,0,2020-12-17T14:55:12.063Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
6091f9abe2059e2aadc734af,From the Garden to the City,https://trello.com/c/Q5i4BfhJ/495-from-the-garden-to-the-city,,"Christian (yellow), Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/6091f9abe2059e2aadc734af/attachments/6091fa958428cf36f8eea601/download/cover.jpg,0,0,0,0,2021-05-15T16:20:25.118Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
59572717260068e8f83a6103,Generous Justice,https://trello.com/c/XViEMvnn/333-generous-justice,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/59572717260068e8f83a6103/attachments/5ea59ed5ea03876f3775648f/download/Generous-Justice.jpg,0,0,0,0,2020-04-26T14:46:46.041Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff0117e,Gilead,https://trello.com/c/ZL04HQU2/155-gilead,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:24:36.895Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07aa7721d8698ff011af,Glorious Ruin,https://trello.com/c/9pNuMgQV/205-glorious-ruin,,"Christian (yellow), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:24:41.651Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff01177,Go Set a Watchman,https://trello.com/c/w0aUx8oY/150-go-set-a-watchman,,Fiction (green),,2015-08-16T04:00:00.000Z,0,,0,0,0,0,2020-05-20T04:24:45.250Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
59f602e8943306b0d527ddf0,God’s Smuggler,https://trello.com/c/9hS69d7h/354-gods-smuggler,,"Biography (purple), Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/59f602e8943306b0d527ddf0/attachments/5e27c28b9fa4ef2802679c93/download/cover.jpg,0,0,0,0,2020-02-02T13:54:50.061Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff01139,Gone with the Wind,https://trello.com/c/TTDDSRvW/88-gone-with-the-wind,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:24:51.104Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58e12863f058d1b75d09d219,The Great Divorce,https://trello.com/c/Lc0pLvDC/319-the-great-divorce,,"Christian (yellow), Fiction (green)",,,1,https://trello.com/1/cards/58e12863f058d1b75d09d219/attachments/5eaed128a170611326c8ac42/download/great-divorce.jpg,0,0,0,0,2020-05-03T14:11:53.155Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff0113c,Great Expectations,https://trello.com/c/4AzKAA20/92-great-expectations,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:24:55.730Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
57fa749a2d3e02be7497f8ff,The Great Good Thing,https://trello.com/c/5IQIEYLG/261-the-great-good-thing,,"Biography (purple), Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/57fa749a2d3e02be7497f8ff/attachments/5eaed36faa80ce2a8a975b77/download/great-good-thing.jpg,0,0,0,0,2020-05-03T14:21:36.628Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5ec310159b27ee19065b0482,The Great Influenza,https://trello.com/c/uEigykzd/448-the-great-influenza,,"History (sky), Non-fiction (blue), Science (lime)",,,1,https://trello.com/1/cards/5ec310159b27ee19065b0482/attachments/5f26d992cff584800e03f359/download/cover.jpg,0,0,0,0,2020-08-26T23:06:42.186Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff01197,The Great Railway Bazaar,https://trello.com/c/2JWRC3ro/182-the-great-railway-bazaar,,"Biography (purple), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:25:00.372Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5eaee56c5c86cd1a93c3d8a7,Great Society: A New History,https://trello.com/c/NsemjHFL/446-great-society-a-new-history,,"History (sky), Non-fiction (blue)",,,1,https://trello.com/1/cards/5eaee56c5c86cd1a93c3d8a7/attachments/5f78f07eadb8326ebf188753/download/cover.jpg,0,0,0,0,2020-11-03T01:40:11.391Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
610e9baf6b391173ce1e1812,Greenlights,https://trello.com/c/gyfCXQaR/509-greenlights,,"Audiobook (black), Biography (purple), Non-fiction (blue)",,,1,https://trello.com/1/cards/610e9baf6b391173ce1e1812/attachments/610e9e3f19a2f24eb19d6dd7/download/51DZeZw7K0L._SL500_.jpg,0,0,0,0,2021-08-27T11:18:32.075Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
59716adeb682b68e9bf85ede,A Grief Observed,https://trello.com/c/qP4wuN7f/342-a-grief-observed,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/59716adeb682b68e9bf85ede/attachments/5e024b8c7178745da3732d1a/download/x300.jpg,0,0,0,0,2019-12-24T17:31:57.207Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
6082d05f7c2a6c6eace666ca,Grit: The Power of Passion and Perseverance,https://trello.com/c/NRnoXVJT/494-grit-the-power-of-passion-and-perseverance,,"Non-fiction (blue), Science (lime)",,,1,https://trello.com/1/cards/6082d05f7c2a6c6eace666ca/attachments/60b39c5c01a0cc3c297c6b0b/download/cover.jpg,0,0,0,0,2021-06-13T20:09:56.048Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
61385fff0f3ab32a6fe35542,The Guernsey Literary and Potato Peel Pie Society,https://trello.com/c/rPgmFShK/510-the-guernsey-literary-and-potato-peel-pie-society,,"Audiobook (black), Fiction (green), History (sky)",,,1,https://trello.com/1/cards/61385fff0f3ab32a6fe35542/attachments/613d3085e5a4f48fb5650e2a/download/513nP41fTwL._SL500_.jpg,0,0,0,0,2021-09-27T04:00:30.999Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a87721d8698ff010e2,Gulliver's Travels,https://trello.com/c/e1cuCKyh/3-gullivers-travels,,Fiction (green),,,1,https://trello.com/1/cards/564d07a87721d8698ff010e2/attachments/5eb81189bbef1e691cf2f506/download/gullivers-travels.jpg,0,0,0,0,2020-05-10T14:36:58.529Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5c8069714f1ad03220e6bba9,The Hard Thing About Hard Things,https://trello.com/c/wcE8KoAt/406-the-hard-thing-about-hard-things,,"Business (black), Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/5c8069714f1ad03220e6bba9/attachments/5e02538cf14d790f70f2595f/download/51slqM2g3jL._SX329_BO1%2C204%2C203%2C200_.jpg,0,0,0,0,2019-12-24T18:06:05.290Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
58dffb4171979de78f73bc5c,Harry Potter and the Chamber of Secrets,https://trello.com/c/52tgE3gQ/291-harry-potter-and-the-chamber-of-secrets,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:12.093Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
579d41ed35eb7bae16c75454,Harry Potter and the Cursed Child,https://trello.com/c/oocCqYdw/246-harry-potter-and-the-cursed-child,,"Fiction (green), Play (red)",,,1,https://trello.com/1/cards/579d41ed35eb7bae16c75454/attachments/5eb80c0ed7b00a1dacb34c76/download/harry-potter-cursed-child.jpg,0,0,0,0,2020-05-10T14:13:35.294Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
58dffb482ff13420c22bbb66,Harry Potter and the Deathly Hallows,https://trello.com/c/YwISHCKo/296-harry-potter-and-the-deathly-hallows,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:15.963Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb44b09107d31cdf79a7,Harry Potter and the Goblet of Fire,https://trello.com/c/psqFtN0I/293-harry-potter-and-the-goblet-of-fire,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:19.843Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb471f4e779adc0787ad,Harry Potter and the Half-Blood Prince,https://trello.com/c/QnHQT3GO/295-harry-potter-and-the-half-blood-prince,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:24.654Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb45c5d0e0ccfe5a7511,Harry Potter and the Order of the Phoenix,https://trello.com/c/L0LksvUg/294-harry-potter-and-the-order-of-the-phoenix,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:28.185Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb407fa34c0354379692,Harry Potter and the Philosopher's Stone,https://trello.com/c/ZvwmAVDw/290-harry-potter-and-the-philosophers-stone,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:31.418Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb433ed5beb4a70ef832,Harry Potter and the Prisoner of Azkaban,https://trello.com/c/Ent07guL/292-harry-potter-and-the-prisoner-of-azkaban,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:25:35.165Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5c806d481062ea894e35d56d,Heart of Darkness and Selected Short Fiction,https://trello.com/c/mDgYD2Su/408-heart-of-darkness-and-selected-short-fiction,,Fiction (green),,,1,https://trello.com/1/cards/5c806d481062ea894e35d56d/attachments/5e0252a7b8d51e5f0d00019b/download/9781593081232_p0_v1_s1200x630.jpg,0,0,0,0,2019-12-24T18:02:16.818Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
584e38cd3a68cbcb3524a6bd,Hidden Christmas,https://trello.com/c/Z2wMuYlH/269-hidden-christmas,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/584e38cd3a68cbcb3524a6bd/attachments/5eb809d309ae598cbfa65008/download/HIDDEN%2BCHRISTMAS.jpg,0,0,0,0,2020-05-10T14:04:04.419Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5929d8f8dcecef5c3f5d3478,The Hiding Place,https://trello.com/c/CxOEZLfO/325-the-hiding-place,,"Biography (purple), Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/5929d8f8dcecef5c3f5d3478/attachments/5ea5a2784bcbc4453c54b8e6/download/hiding-place.jpg,0,0,0,0,2020-04-26T15:02:17.148Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5ca0f86b03b0d664050eeeac,High Output Management,https://trello.com/c/oPrOnFKq/412-high-output-management,,"Business (black), Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/5ca0f86b03b0d664050eeeac/attachments/5e64fd376e85328a068f7771/download/cover.jpg,0,0,0,0,2020-03-19T23:01:29.101Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
59cf98046d24c496c7a722a1,Hit Refresh,https://trello.com/c/tFI6HK1D/352-hit-refresh,,"Biography (purple), Business (black), Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/59cf98046d24c496c7a722a1/attachments/5ea5a08dff4c237babed8265/download/hit-refresh.jpg,0,0,0,0,2020-04-26T14:54:05.567Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
58dffd3a6de77c76cd71fb59,The Horse and His Boy,https://trello.com/c/k8Nt0xz6/302-the-horse-and-his-boy,,"Christian (yellow), Fiction (green)",,,0,,0,0,0,0,2020-05-20T04:25:48.075Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58e0002a6dcee9653c7fe537,The Hobbit,https://trello.com/c/vURpZyo7/315-the-hobbit,,"Audiobook (black), Fiction (green)",,,1,https://trello.com/1/cards/58e0002a6dcee9653c7fe537/attachments/5f8dead2407a08101a615290/download/the-hobbit.jpg,0,0,0,0,2020-11-06T03:45:00.434Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
61abafb1bb27461452477fcb,Hope in Times of Fear: The Resurrection and the Meaning of Easter,https://trello.com/c/81pWwTz6/520-hope-in-times-of-fear-the-resurrection-and-the-meaning-of-easter,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/61abafb1bb27461452477fcb/attachments/6255ccb8c2052f231a331f52/download/cover.jpg,0,0,0,0,2022-05-05T09:55:06.169Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
578aee85ce292794725aa4f6,The House of Mirth,https://trello.com/c/C5o6ME20/245-the-house-of-mirth,,Fiction (green),,,1,https://trello.com/1/cards/578aee85ce292794725aa4f6/attachments/5eb80c3dc5c3af49f9a3604f/download/house-of-mirth.jpg,0,0,0,0,2020-05-10T14:14:22.509Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
565bd36d319e624bb298ae2c,How Google Works,https://trello.com/c/JG0fG5BX/219-how-google-works,,"Business (black), Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/565bd36d319e624bb298ae2c/attachments/5eb813aaede0d67089d62903/download/how-google-works.jpeg,0,0,0,0,2020-05-10T14:46:02.673Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5efe80aaeb92f857da95164f,How to Be an Antiracist,https://trello.com/c/yWpSGSYw/454-how-to-be-an-antiracist,,"Biography (purple), History (sky), Non-fiction (blue)",,,1,https://trello.com/1/cards/5efe80aaeb92f857da95164f/attachments/5efe82155d91292d7baf9196/download/cover.jpg,0,0,0,0,2020-09-06T21:56:29.237Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff0118f,How People Change,https://trello.com/c/K9csyKdt/173-how-people-change,,"Christian (yellow), Non-fiction (blue)",,2014-11-17T01:00:00.000Z,0,,0,0,0,0,2020-05-20T04:25:53.664Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
615db96d3fd8644d455986d2,How to Break Web Software: Functional and Security Testing of Web Applications and Web Services,https://trello.com/c/YFzkOHen/516-how-to-break-web-software-functional-and-security-testing-of-web-applications-and-web-services,,"Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/615db96d3fd8644d455986d2/attachments/615db9ef054b1e3182751713/download/image.jpeg,0,0,0,0,2021-10-17T14:46:44.457Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
56f0620d8bfe5f64fbbec897,How to Win Friends and Influence People,https://trello.com/c/UGMOT8wz/236-how-to-win-friends-and-influence-people,,"Business (black), Non-fiction (blue)",,,1,https://trello.com/1/cards/56f0620d8bfe5f64fbbec897/attachments/5eb80eff9e0b638cb23181f0/download/how-to-win-friends.jpg,0,0,0,0,2020-05-10T14:26:08.057Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff01117,The Hunchback of Notre Dame,https://trello.com/c/e0XHHOfi/55-the-hunchback-of-notre-dame,,Fiction (green),,,1,https://trello.com/1/cards/564d07a97721d8698ff01117/attachments/5ea5a355d7ea863a3533476e/download/hunchback.jpg,0,0,0,0,2020-04-26T15:05:58.003Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
58dffcc8b3c08120636a51f2,The Hunger Games,https://trello.com/c/XELxsva5/297-the-hunger-games,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:26:01.045Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff0116e,I Am America (and So Can You!),https://trello.com/c/CdApSwXx/143-i-am-america-and-so-can-you,,Non-fiction (blue),,,0,,0,0,0,0,2020-05-20T04:26:04.200Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff0113f,The Iliad,https://trello.com/c/AvszLT0m/93-the-iliad,,Play (red),,,0,,0,0,0,0,2020-05-20T04:26:07.649Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff01137,The Inferno,https://trello.com/c/OCXURotH/86-the-inferno,,Play (red),,2015-01-18T05:00:00.000Z,0,,0,0,0,0,2020-05-20T04:26:10.700Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff01164,The Inheritance of Loss,https://trello.com/c/LHvCXJOM/129-the-inheritance-of-loss,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:26:14.404Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
5fdc28d86c2c8d025101dc0b,The Hundred-Page Machine Learning Book,https://trello.com/c/4DjJ8nDd/474-the-hundred-page-machine-learning-book,,"Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/5fdc28d86c2c8d025101dc0b/attachments/5fdc293fc0f02579196c2fcf/download/themlbook.jpg,0,0,0,0,2020-12-29T14:51:52.341Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07aa7721d8698ff0119b,The Innovator's Dilemma,https://trello.com/c/dVdoD7Gf/184-the-innovators-dilemma,,"Business (black), Non-fiction (blue)",,,0,,0,0,0,0,2020-05-20T04:26:17.808Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
58dffb34210c2c1c2294d4da,Insurgent,https://trello.com/c/dxhaKV1l/288-insurgent,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:26:20.982Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07aa7721d8698ff0117f,Interpreter of Maladies,https://trello.com/c/1Q2md5ET/157-interpreter-of-maladies,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:35:54.454Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
572be365bc552e089b5653b5,Interviewing Users: How to Uncover Compelling Insights,https://trello.com/c/yV5PibJg/240-interviewing-users-how-to-uncover-compelling-insights,,"Design (pink), Non-fiction (blue)",,,1,https://trello.com/1/cards/572be365bc552e089b5653b5/attachments/5eb80df7434c647a81a60c1a/download/interviewing-users.jpg,0,0,0,0,2020-05-10T14:21:44.847Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
5cce3314a35f414e9ff7980d,Inventive Minds: Marvin Minsky on Education,https://trello.com/c/ByHVZs9K/415-inventive-minds-marvin-minsky-on-education,,"Non-fiction (blue), Technology (orange)",,,1,https://trello.com/1/cards/5cce3314a35f414e9ff7980d/attachments/5e024a2a9904554bc9609f33/download/_3Fcollid_3Dbooks_covers_0_26isbn_3D9780262039093_26type_3D.jpg,0,0,0,0,2019-12-24T17:26:02.843Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff0111c,Ivanhoe,https://trello.com/c/Xu6pALc6/60-ivanhoe,,Fiction (green),,,1,https://trello.com/1/cards/564d07a97721d8698ff0111c/attachments/5dc4ea36008e4604760e079b/download/9781593082468_p0_v1_s600x595.jpg,0,0,0,0,2019-11-09T21:53:40.733Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff0116d,Jane Eyre,https://trello.com/c/uTMAe0k4/136-jane-eyre,,Fiction (green),,,0,,0,0,0,0,2020-05-20T04:26:28.768Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
564d07a97721d8698ff01123,Jesus Among Other Gods,https://trello.com/c/U7JJMwsu/66-jesus-among-other-gods,,"Christian (yellow), Non-fiction (blue)",,,1,https://trello.com/1/cards/564d07a97721d8698ff01123/attachments/5ea5a2db21db5a7d46471436/download/jesus-among-other-gods.jpg,0,0,0,0,2020-04-26T15:03:55.848Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,false
564d07a97721d8698ff01150,Jesus + Nothing = Everything,https://trello.com/c/Fbq6J1sW/112-jesus-nothing-everything,,"Christian (yellow), Non-fiction (blue)",,2015-04-12T04:00:00.000Z,0,,0,0,0,0,2020-05-20T04:26:34.253Z,564d07a87721d8698ff010d7,Finished,564d07a87721d8698ff010d3,Books,true
